ID,Name,Variable,Method,Class,Package,File,File Name
CS1,MemoryManagementMismatch,StringUTFChars,Java_com_wolfssl_WolfSSLCertManager_CertManagerLoadCA,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.5.0-stable/native/com_wolfssl_WolfSSLCertManager.c,com_wolfssl_WolfSSLCertManager.c
CS2,MemoryManagementMismatch,StringUTFChars,Java_com_wolfssl_WolfSSLCertificate_X509_1is_1extension_1set,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.5.0-stable/native/com_wolfssl_WolfSSLCertificate.c,com_wolfssl_WolfSSLCertificate.c
CS3,MemoryManagementMismatch,StringUTFChars,Java_com_wolfssl_WolfSSLCertificate_X509_1get_1extension,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.5.0-stable/native/com_wolfssl_WolfSSLCertificate.c,com_wolfssl_WolfSSLCertificate.c
