Project,FileName,ASMRV,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed,PrevFixing,CodeChurn,LOC
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,216
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,170
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,201
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/JavaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58
pljava-V1_5_0b3,pljava-so/src/main/c/JNICalls.c,5,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,6,163,1087
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149
pljava-V1_5_0b3,pljava-so/src/main/c/type/LargeObject.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,74,406
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,91
