ID,Name,Variable,Method,Class,Package,File,File Name
CS1,NotSecuringLibraries,libName,loadLibrary,WolfSSL,com.wolfssl,/home/shahrukh/smellDetection/Detection/revision projects/extra projects/wolfssljni-1.4.0-stable/src/java/com/wolfssl/WolfSSL.java,WolfSSL.java
CS2,NotSecuringLibraries,libPath,loadLibraryAbsolute,WolfSSL,com.wolfssl,/home/shahrukh/smellDetection/Detection/revision projects/extra projects/wolfssljni-1.4.0-stable/src/java/com/wolfssl/WolfSSL.java,WolfSSL.java
CS3,NotSecuringLibraries,"wolfSSL",loadLibrary,WolfSSL,com.wolfssl,/home/shahrukh/smellDetection/Detection/revision projects/extra projects/wolfssljni-1.4.0-stable/src/java/com/wolfssl/WolfSSL.java,WolfSSL.java
