ID,Name,Variable,Method,Class,Package,File,File Name
AP1,ExcessiveInterLanguageCommunicationDetectio,,RsaPublicEncrypt_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP2,ExcessiveInterLanguageCommunicationDetectio,,Des3_SetIV_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP3,ExcessiveInterLanguageCommunicationDetectio,,FreeRsaKey_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP4,ExcessiveInterLanguageCommunicationDetectio,,RsaEncryptSize_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP5,ExcessiveInterLanguageCommunicationDetectio,,Sha256Final_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP6,ExcessiveInterLanguageCommunicationDetectio,,RsaPrivateDecrypt_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP7,ExcessiveInterLanguageCommunicationDetectio,,Des3_SetKey_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP8,ExcessiveInterLanguageCommunicationDetectio,,Des3_CbcDecrypt_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP9,ExcessiveInterLanguageCommunicationDetectio,,ShaUpdate_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP10,ExcessiveInterLanguageCommunicationDetectio,,Sha512Update_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP11,ExcessiveInterLanguageCommunicationDetectio,,RsaSSL_Verify_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP12,ExcessiveInterLanguageCommunicationDetectio,,InitSha384_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP13,ExcessiveInterLanguageCommunicationDetectio,,getCTC_HashOID,Asn,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Asn.java
AP14,ExcessiveInterLanguageCommunicationDetectio,,InitSha_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
AP15,ExcessiveInterLanguageCommunicationDetectio,,Sha512Final_fips,Fips,com.wolfssl.wolfcrypt,/home/shahrukh/smellDetection/Detection/revision projects/wolfcrypt/v1.2.0-stable/src/main/java/com/wolfssl/wolfcrypt/Fips.java
