Project,FileName,ASMRV,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/Util.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/cpp/util.cpp,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/Property.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/RealmObjectSchema.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,0,15,0,0,0,0,0,0,0,0,1,0,0,6,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/SharedRealm.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/Table.java,0,23,0,0,0,0,0,0,0,0,1,0,0,1,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/LinkView.java,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
realm-java-v2.3.2,realm/realm-library/src/main/cpp/jni_util/java_method.cpp,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/CheckedRow.java,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/RealmSchema.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/cpp/jni_util/log.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/cpp/io_realm_internal_TableQuery.cpp,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/TableView.java,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/NativeObjectReference.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/cpp/io_realm_internal_Util.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/objectServer/java/io/realm/SyncManager.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/UncheckedRow.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
realm-java-v2.3.2,realm/realm-library/src/main/java/io/realm/internal/TestUtil.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/OsSchemaInfo.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/OsSharedRealm.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/cpp/io_realm_SyncManager.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/OsRealmConfig.java,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/cpp/jni_util/log.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/OsResults.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/log/RealmLog.java,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/cpp/util.cpp,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/OsObject.java,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/NativeObjectReference.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/cpp/io_realm_internal_OsRealmConfig.cpp,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/UncheckedRow.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/Util.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/objectServer/java/io/realm/ClientResetRequiredError.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/OsList.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/Table.java,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/cpp/jni_util/java_class.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/cpp/jni_util/java_method.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
realm-java-v5.15.0,realm/realm-library/src/main/java/io/realm/internal/OsCollectionChangeSet.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
