ID,Name,Variable,Method,Class,Package,File,File Name
CS1,UnusedDeclarationDetectio,,nativeFindAllDate,TableView,io.realm.internal,/home/abhaya/shahrukh/cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java
CS2,UnusedDeclarationDetectio,,nativeFindFirstDate,TableView,io.realm.internal,/home/abhaya/shahrukh/cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java
