Variable,Coefficient,Odds Ratio,p-value,95% CI
const,-1.0292126738745528,0.35728815215638593,2.022048376068805e-28,"(0.2977, 0.4288)"
EILC,0.03360846643424861,1.0341796114177768,0.7452486370901242,"(0.8444, 1.2666)"
LRA,0.22279803881876462,1.2495681839839041,0.013952143694064454,"(1.0462, 1.4924)"
NHE,0.2072885174079141,1.230337494362352,0.012987709349003881,"(1.0447, 1.4490)"
TMC,0.2450485496907034,1.277683342830226,0.016227309160111027,"(1.0463, 1.5603)"
TMS,0.25185778276647713,1.2864130741663191,0.0025580904975851587,"(1.0922, 1.5151)"
UNMD,0.1599088426082324,1.1734039016771955,0.16514200587534078,"(0.9362, 1.4707)"
UNMI,0.13608296301614548,1.145776946763192,0.09025086384922905,"(0.9789, 1.3411)"
UP,-0.05512528176546356,0.9463665780506417,0.6267507151818101,"(0.7578, 1.1818)"
