Variable,Coefficient,Odds Ratio,p-value,95% CI
const,-0.8250331688872076,0.4382204569389787,0.00010634686564167027,"(0.2887, 0.6651)"
EILC,0.9154439245544885,2.4978838778011703,0.0016345903961256629,"(1.4131, 4.4154)"
MMM,0.32421633474438905,1.3829464541280245,0.07232912084994045,"(0.9710, 1.9696)"
NHE,0.10202888481117892,1.1074154587523843,0.603355609813949,"(0.7536, 1.6273)"
