Variable,Coefficient,Odds Ratio,p-value,95% CI
const,5.550648968380922,257.4045491267425,0.9987006394901375,"(0.0000, inf)"
EILC,-0.33932244755657415,0.7122527478996649,0.9322518308633068,"(0.0003, 1778.9943)"
MMM,-0.025773634528733536,0.9745556703954751,0.9437162974703242,"(0.4765, 1.9932)"
NSL,-0.1658821365953262,0.8471460758261994,0.5461430552890507,"(0.4943, 1.4518)"
TMC,7.527951069171703,1859.292037352256,0.9991637126014721,"(0.0000, inf)"
TMS,-0.4487454280479628,0.6384286040242044,0.3807357888330867,"(0.2341, 1.7413)"
UNMD,-0.08658176864176644,0.9170605589225171,0.8214050969103973,"(0.4324, 1.9448)"
UP,5.4543681452320545,233.7771112106455,0.999424259907497,"(0.0000, inf)"
