Variable,Coefficient,Odds Ratio,p-value,95% CI
const,-8.536863647470526,0.00019610434901507745,0.9986592519310183,"(0.0000, inf)"
NHE,9.601965110640652,14793.824521903782,0.9989336640854971,"(0.0000, inf)"
NSL,10.238326667747017,27954.30991939033,0.9988629936815745,"(0.0000, inf)"
