ID,Name,Variable,Method,Class,Package,File,File Name
AP1,EILCModifiedF,,createNewSlice1,Slice,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/Slice.java
AP2,EILCModifiedF,,iteratorCF,RocksDB,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/RocksDB.java
AP3,EILCModifiedF,,createNewSlice0,Slice,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/Slice.java
AP4,EILCModifiedF,,open,TtlDB,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/TtlDB.java
AP5,EILCModifiedF,,openCF,TtlDB,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/TtlDB.java
AP6,EILCModifiedF,,compactRange,RocksDB,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/RocksDB.java
AP7,EILCModifiedF,,compactRange0,RocksDB,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/RocksDB.java
AP8,EILCModifiedF,,write1,RocksDB,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/RocksDB.java
AP9,EILCModifiedF,,iterator,RocksDB,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/RocksDB.java
AP10,EILCModifiedF,,iterator0,WriteBatchWithIndex,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/WriteBatchWithIndex.java
AP11,EILCModifiedF,,write0,RocksDB,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/RocksDB.java
AP12,EILCModifiedF,,iterator1,WriteBatchWithIndex,org.rocksdb,/home/shahrukh/smellDetection/Detection/cloned_abidi/rocksdb-v5.0.2/java/src/main/java/org/rocksdb/WriteBatchWithIndex.java
