ID,Name,Variable,Method,Class,Package,File,File Name
CS1,NotUsingRelativePath,"wolfssljni",loadLibrary,WolfSSL,com.wolfssl,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.12.2/src/java/com/wolfssl/WolfSSL.java,WolfSSL.java
CS2,NotUsingRelativePath,"wolfssl-fips",loadLibrary,WolfSSL,com.wolfssl,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.12.2/src/java/com/wolfssl/WolfSSL.java,WolfSSL.java
CS3,NotUsingRelativePath,"wolfssl",loadLibrary,WolfSSL,com.wolfssl,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.12.2/src/java/com/wolfssl/WolfSSL.java,WolfSSL.java
