ID,Name,Variable,Method,Class,Package,File,File Name
AP1,TooMuchScatteringDetectio,,,LongPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/LongPointer.java
AP2,TooMuchScatteringDetectio,,,IntPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/IntPointer.java
AP3,TooMuchScatteringDetectio,,,BoolPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/BoolPointer.java
AP4,TooMuchScatteringDetectio,,,CLongPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/CLongPointer.java
AP5,TooMuchScatteringDetectio,,,ShortPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/ShortPointer.java
AP6,TooMuchScatteringDetectio,,,FloatPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/FloatPointer.java
AP7,TooMuchScatteringDetectio,,,NativeDeallocator,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/Pointer.java
AP8,TooMuchScatteringDetectio,,,PointerPointer<P extends Pointer>,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/PointerPointer.java
AP9,TooMuchScatteringDetectio,,,SizeTPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/SizeTPointer.java
AP10,TooMuchScatteringDetectio,,,SharedData,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/test/java/org/bytedeco/javacpp/AdapterTest.java
AP11,TooMuchScatteringDetectio,,,UniqueData,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/test/java/org/bytedeco/javacpp/AdapterTest.java
AP12,TooMuchScatteringDetectio,,,CharPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/CharPointer.java
AP13,TooMuchScatteringDetectio,,,DoublePointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.3/src/main/java/org/bytedeco/javacpp/DoublePointer.java
