JNI_File,NCOE,LRA1,NSL1,HCL1,MMM,TMS,UP,TMC,PEO1,ASMRV1,UNMI,UNMD,NURP1,NHE1,Changed
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/CheckedRow.java,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/NativeObjectReference.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsCollectionChangeSet.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsObject.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsObjectSchemaInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsObjectStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsRealmConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsResults.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsSchemaInfo.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/OsSharedRealm.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/Property.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/Table.java,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/TestUtil.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/UncheckedRow.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/Util.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/core/DescriptorOrdering.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/internal/sync/OsSubscription.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/java/io/realm/log/RealmLog.java,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/objectServer/java/io/realm/ClientResetRequiredError.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/objectServer/java/io/realm/RealmFileUserStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/objectServer/java/io/realm/SyncManager.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/objectServer/java/io/realm/SyncSession.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_ClientResetRequiredError.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_RealmFileUserStore.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_SyncManager.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_SyncSession.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_CheckedRow.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_NativeObjectReference.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsCollectionChangeSet.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsList.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsObject.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsObjectSchemaInfo.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsObjectStore.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsRealmConfig.cpp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsResults.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsSchemaInfo.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_OsSharedRealm.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_Property.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_Table.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_TableQuery.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_TestUtil.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_UncheckedRow.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_Util.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_core_DescriptorOrdering.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_internal_sync_OsSubscription.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/io_realm_log_RealmLog.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/java_accessor.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/java_binding_context.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/java_binding_context.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/java_class_global_def.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/java_class_global_def.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/java_query_descriptor.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_class.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_class.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_exception_thrower.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_exception_thrower.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_global_ref.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_global_weak_ref.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_global_weak_ref.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_local_ref.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_method.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/java_method.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/jni_utils.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/jni_utils.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/log.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/jni_util/log.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/observable_collection_wrapper.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/subscription_wrapper.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/util.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
cloned_abidi/realm-java-v5.7.1/realm/realm-library/src/main/cpp/util.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
