JNI_File,NCOE,LRA1,NSL1,HCL1,MMM,TMS,UP,TMC,PEO1,ASMRV1,UNMI,UNMD,NURP1,NHE1,Changed
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/CheckedRow.java,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/Collection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/NativeObjectReference.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/OsCollectionChangeSet.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/OsList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/OsObject.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/OsObjectSchemaInfo.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/OsRealmConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/OsSchemaInfo.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/Property.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/SharedRealm.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/Table.java,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/TestUtil.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/UncheckedRow.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/internal/Util.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/java/io/realm/log/RealmLog.java,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/objectServer/java/io/realm/ClientResetRequiredError.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/objectServer/java/io/realm/RealmFileUserStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/objectServer/java/io/realm/SyncManager.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/objectServer/java/io/realm/SyncSession.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_ClientResetRequiredError.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_RealmFileUserStore.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_SyncManager.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_SyncSession.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_CheckedRow.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_Collection.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_NativeObjectReference.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_OsCollectionChangeSet.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_OsList.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_OsObject.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_OsObjectSchemaInfo.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_OsRealmConfig.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_OsSchemaInfo.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_Property.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_SharedRealm.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_Table.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_TableQuery.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_TestUtil.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_UncheckedRow.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_internal_Util.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/io_realm_log_RealmLog.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/java_accessor.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/java_binding_context.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/java_binding_context.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/java_class_global_def.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/java_sort_descriptor.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v3.7.2/realm/realm-library/src/main/cpp/jni_util/java_class.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
