JNI_File,NCOE,LRA1,NSL1,HCL1,MMM,TMS,UP,TMC,PEO1,ASMRV1,UNMI,UNMD,NURP1,NHE1,Changed
cloned_abidi/pljava-V1_4_3/src/java/pljava/org/postgresql/pljava/internal/TupleDesc.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/java/pljava/org/postgresql/pljava/internal/XactListener.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/java/pljava/org/postgresql/pljava/jdbc/Invocation.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/java/pljava/org/postgresql/pljava/jdbc/SQLInputFromChunk.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/java/pljava/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/java/pljava/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/java/pljava/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/include/pljava/JNICalls.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/include/pljava/pljava.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/include/pljava/type/HeapTupleHeader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/Backend.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/pljava-V1_4_3/src/C/pljava/ExecutionPlan.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/Invocation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/JNICalls.c,0,0,0,0,8,0,0,0,0,5,0,0,0,6,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/PgSavepoint.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/SPI.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/SQLInputFromChunk.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/SQLInputFromTuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/SQLOutputToChunk.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/Session.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/pljava-V1_4_3/src/C/pljava/SubXactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/XactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/AclId.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/Composite.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/ErrorData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/HeapTupleHeader.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/JavaWrapper.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/LargeObject.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/Oid.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/Portal.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/Relation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/TriggerData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/Tuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloned_abidi/pljava-V1_4_3/src/C/pljava/type/TupleDesc.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
