Project,FileName,ASMRV,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed,PrevFixing,CodeChurn,LOC
zstd-jni-v1.4.0-1,src/main/native/jni_zstd.c,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,7,835,474
zstd-jni-v1.4.0-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferCompressingStream.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,264,170
zstd-jni-v1.4.0-1,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1269,188
zstd-jni-v1.4.0-1,src/main/native/jni_directbufferdecompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,80,70
zstd-jni-v1.4.0-1,src/main/java/com/github/luben/zstd/ZstdDictCompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,110,46
zstd-jni-v0.4.4,src/main/java/com/github/luben/zstd/ZstdOutputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,208,114
zstd-jni-v0.4.4,src/main/native/jni_inputstream_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,86,61
zstd-jni-v0.4.4,src/main/native/jni_outputstream_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,149,84
zstd-jni-v0.4.4,src/main/java/com/github/luben/zstd/Zstd.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,137,95
zstd-jni-v0.4.4,src/main/native/jni_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,63
zstd-jni-v0.4.4,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,242,135
zstd-jni-v1.3.3-1,src/main/native/jni_fast_zstd.c,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,1,296,179
zstd-jni-v1.3.3-1,src/main/java/com/github/luben/zstd/ZstdOutputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,538,128
zstd-jni-v1.3.3-1,src/main/native/jni_inputstream_zstd.c,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,450,82
zstd-jni-v1.3.3-1,src/main/native/jni_directbuffercompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,123,106
zstd-jni-v1.3.3-1,src/main/java/com/github/luben/zstd/ZstdDictDecompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,89,47
zstd-jni-v1.3.3-1,src/main/native/jni_outputstream_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,635,104
zstd-jni-v1.3.3-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferDecompressingStream.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,158,101
zstd-jni-v1.3.3-1,src/main/java/com/github/luben/zstd/Zstd.java,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,3,1458,928
zstd-jni-v1.3.3-1,src/main/native/jni_zdict.c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,78,65
zstd-jni-v1.3.3-1,src/main/native/jni_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,558,322
zstd-jni-v1.3.3-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferCompressingStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152,123
zstd-jni-v1.3.3-1,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1032,159
zstd-jni-v1.3.3-1,src/main/native/jni_directbufferdecompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,70
zstd-jni-v1.3.3-1,src/main/java/com/github/luben/zstd/ZstdDictCompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,86,48
zstd-jni-v1.4.2-1,src/main/native/jni_fast_zstd.c,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,1,1,328,179
zstd-jni-v1.4.2-1,src/main/java/com/github/luben/zstd/ZstdOutputStream.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,867,205
zstd-jni-v1.4.2-1,src/main/native/jni_inputstream_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,9,605,81
zstd-jni-v1.4.2-1,jni/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1960,1755
zstd-jni-v1.4.2-1,src/main/native/jni_directbuffercompress_zstd.c,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,160,139
zstd-jni-v1.4.2-1,src/main/java/com/github/luben/zstd/ZstdDictDecompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,117,41
zstd-jni-v1.4.2-1,src/main/native/jni_outputstream_zstd.c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,736,105
zstd-jni-v1.4.2-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferDecompressingStream.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,313,110
zstd-jni-v1.4.2-1,src/main/java/com/github/luben/zstd/Zstd.java,0,19,0,0,0,0,0,0,0,0,1,0,4,40,0,1,11,1888,1177
zstd-jni-v1.4.2-1,src/main/native/jni_zdict.c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,151,84
zstd-jni-v1.4.2-1,src/main/native/jni_zstd.c,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,8,876,511
zstd-jni-v1.4.2-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferCompressingStream.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,264,170
zstd-jni-v1.4.2-1,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1274,193
zstd-jni-v1.4.2-1,src/main/native/jni_directbufferdecompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,80,70
zstd-jni-v1.4.2-1,src/main/java/com/github/luben/zstd/ZstdDictCompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,110,46
zstd-jni-v1.3.8-1,src/main/native/jni_fast_zstd.c,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,1,312,179
zstd-jni-v1.3.8-1,src/main/java/com/github/luben/zstd/ZstdOutputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,702,168
zstd-jni-v1.3.8-1,src/main/native/jni_inputstream_zstd.c,0,0,0,0,0,9,9,0,0,1,0,0,0,0,0,1,7,489,116
zstd-jni-v1.3.8-1,jni/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1960,1755
zstd-jni-v1.3.8-1,src/main/native/jni_directbuffercompress_zstd.c,0,0,0,0,0,7,7,0,0,1,0,0,0,0,0,0,0,158,139
zstd-jni-v1.3.8-1,src/main/java/com/github/luben/zstd/ZstdDictDecompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,117,41
zstd-jni-v1.3.8-1,src/main/native/jni_outputstream_zstd.c,0,0,0,0,0,7,7,0,0,1,0,0,0,0,0,1,7,679,139
zstd-jni-v1.3.8-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferDecompressingStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,249,143
zstd-jni-v1.3.8-1,src/main/java/com/github/luben/zstd/Zstd.java,0,0,0,0,0,0,0,0,0,0,1,0,4,20,0,1,6,1639,1056
zstd-jni-v1.3.8-1,src/main/native/jni_zdict.c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,151,84
zstd-jni-v1.3.8-1,src/main/native/jni_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,675,369
zstd-jni-v1.3.8-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferCompressingStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,264,170
zstd-jni-v1.3.8-1,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1199,204
zstd-jni-v1.3.8-1,src/main/native/jni_directbufferdecompress_zstd.c,0,0,0,0,0,7,7,0,0,1,0,0,0,0,0,1,1,38,104
zstd-jni-v1.3.8-1,src/main/java/com/github/luben/zstd/ZstdDictCompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,110,46
zstd-jni-v1.3.4-1,src/main/native/jni_fast_zstd.c,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,1,296,179
zstd-jni-v1.3.4-1,src/main/java/com/github/luben/zstd/ZstdOutputStream.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,595,130
zstd-jni-v1.3.4-1,src/main/native/jni_inputstream_zstd.c,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,450,82
zstd-jni-v1.3.4-1,jni/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1960,1755
zstd-jni-v1.3.4-1,src/main/native/jni_directbuffercompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,123,106
zstd-jni-v1.3.4-1,src/main/java/com/github/luben/zstd/ZstdDictDecompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,89,47
zstd-jni-v1.3.4-1,src/main/native/jni_outputstream_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,635,104
zstd-jni-v1.3.4-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferDecompressingStream.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,158,101
zstd-jni-v1.3.4-1,src/main/java/com/github/luben/zstd/Zstd.java,0,15,0,0,0,0,0,0,0,0,1,0,0,19,0,0,3,1469,927
zstd-jni-v1.3.4-1,src/main/native/jni_zdict.c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,80,64
zstd-jni-v1.3.4-1,src/main/native/jni_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,563,318
zstd-jni-v1.3.4-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferCompressingStream.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152,123
zstd-jni-v1.3.4-1,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1032,159
zstd-jni-v1.3.4-1,src/main/native/jni_directbufferdecompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,70
zstd-jni-v1.3.4-1,src/main/java/com/github/luben/zstd/ZstdDictCompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,86,48
zstd-jni-v1.3.7-1,src/main/native/jni_fast_zstd.c,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,1,296,179
zstd-jni-v1.3.7-1,src/main/java/com/github/luben/zstd/ZstdOutputStream.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,640,164
zstd-jni-v1.3.7-1,src/main/native/jni_inputstream_zstd.c,0,0,0,0,0,9,9,0,0,1,0,0,0,0,0,0,7,489,116
zstd-jni-v1.3.7-1,jni/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1960,1755
zstd-jni-v1.3.7-1,src/main/native/jni_directbuffercompress_zstd.c,0,0,0,0,0,7,7,0,0,1,0,0,0,0,0,0,0,158,139
zstd-jni-v1.3.7-1,src/main/java/com/github/luben/zstd/ZstdDictDecompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,93,43
zstd-jni-v1.3.7-1,src/main/native/jni_outputstream_zstd.c,0,0,0,0,0,7,7,0,0,1,0,0,0,0,0,0,7,673,139
zstd-jni-v1.3.7-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferDecompressingStream.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,219,137
zstd-jni-v1.3.7-1,src/main/java/com/github/luben/zstd/Zstd.java,0,15,0,0,0,0,0,0,0,0,1,0,0,22,0,1,5,1593,1021
zstd-jni-v1.3.7-1,src/main/native/jni_zdict.c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,151,84
zstd-jni-v1.3.7-1,src/main/native/jni_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,645,377
zstd-jni-v1.3.7-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferCompressingStream.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,233,159
zstd-jni-v1.3.7-1,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1153,198
zstd-jni-v1.3.7-1,src/main/native/jni_directbufferdecompress_zstd.c,0,0,0,0,0,7,7,0,0,1,0,0,0,0,0,0,1,38,104
zstd-jni-v1.3.7-1,src/main/java/com/github/luben/zstd/ZstdDictCompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,86,48
zstd-jni-v1.3.4-8,src/main/native/jni_fast_zstd.c,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,1,296,179
zstd-jni-v1.3.4-8,src/main/java/com/github/luben/zstd/ZstdOutputStream.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,599,130
zstd-jni-v1.3.4-8,src/main/native/jni_inputstream_zstd.c,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,450,82
zstd-jni-v1.3.4-8,jni/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1960,1755
zstd-jni-v1.3.4-8,src/main/native/jni_directbuffercompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,123,106
zstd-jni-v1.3.4-8,src/main/java/com/github/luben/zstd/ZstdDictDecompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,89,47
zstd-jni-v1.3.4-8,src/main/native/jni_outputstream_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,635,104
zstd-jni-v1.3.4-8,src/main/java/com/github/luben/zstd/ZstdDirectBufferDecompressingStream.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,158,101
zstd-jni-v1.3.4-8,src/main/java/com/github/luben/zstd/Zstd.java,0,15,0,0,0,0,0,0,0,0,1,0,0,18,0,1,3,1503,954
zstd-jni-v1.3.4-8,src/main/native/jni_zdict.c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,111,82
zstd-jni-v1.3.4-8,src/main/native/jni_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,563,318
zstd-jni-v1.3.4-8,src/main/java/com/github/luben/zstd/ZstdDirectBufferCompressingStream.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,152,123
zstd-jni-v1.3.4-8,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1058,163
zstd-jni-v1.3.4-8,src/main/native/jni_directbufferdecompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,70
zstd-jni-v1.3.4-8,src/main/java/com/github/luben/zstd/ZstdDictCompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,86,48
zstd-jni-v1.3.0-1,src/main/native/jni_fast_zstd.c,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,1,296,179
zstd-jni-v1.3.0-1,src/main/java/com/github/luben/zstd/ZstdOutputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,538,128
zstd-jni-v1.3.0-1,src/main/native/jni_inputstream_zstd.c,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,450,82
zstd-jni-v1.3.0-1,src/main/native/jni_directbuffercompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,123,106
zstd-jni-v1.3.0-1,src/main/java/com/github/luben/zstd/ZstdDictDecompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,89,47
zstd-jni-v1.3.0-1,src/main/native/jni_outputstream_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,635,104
zstd-jni-v1.3.0-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferDecompressingStream.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,158,101
zstd-jni-v1.3.0-1,src/main/java/com/github/luben/zstd/Zstd.java,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,2,1400,875
zstd-jni-v1.3.0-1,src/main/native/jni_zdict.c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,43
zstd-jni-v1.3.0-1,src/main/native/jni_zstd.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518,284
zstd-jni-v1.3.0-1,src/main/java/com/github/luben/zstd/ZstdDirectBufferCompressingStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152,123
zstd-jni-v1.3.0-1,src/main/java/com/github/luben/zstd/ZstdInputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1032,159
zstd-jni-v1.3.0-1,src/main/native/jni_directbufferdecompress_zstd.c,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,70
zstd-jni-v1.3.0-1,src/main/java/com/github/luben/zstd/ZstdDictCompress.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,86,48
