project,file,ASM,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed,previous_fixes,code_churn,loc
wolfssl-v1.6.0-stable,src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,123
wolfssl-v1.5.0-stable,native/com_wolfssl_WolfSSLCertificate.c,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,506,835
wolfssl-v1.5.0-stable,native/com_wolfssl_WolfSSLSession.c,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,11,884,3773
wolfssl-v1.5.0-stable,native/com_wolfssl_WolfSSLCertManager.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95,117
wolfssl-v1.5.0-stable,src/java/com/wolfssl/wolfcrypt/ECC.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,43
wolfssl-v1.5.0-stable,src/java/com/wolfssl/wolfcrypt/RSA.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,49
wolfssl-v1.5.0-stable,src/java/com/wolfssl/WolfSSL.java,0,6,0,0,0,0,0,3,1,0,1,0,0,13,0,1,4,11,920
wolfssl-v1.5.0-stable,src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,123
wolfssl-v1.12.2,native/com_wolfssl_WolfSSLSession.c,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,25,1011,5194
wolfssl-v1.12.2,src/java/com/wolfssl/wolfcrypt/ECC.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,75
wolfssl-v1.12.2,src/java/com/wolfssl/wolfcrypt/RSA.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,100
wolfssl-v1.12.2,src/java/com/wolfssl/WolfSSL.java,0,7,0,0,0,0,0,5,3,0,1,0,0,15,0,1,14,486,1599
wolfssl-v1.12.2,src/java/com/wolfssl/WolfSSLCertificate.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1232,1558
wolfssl-v1.12.2,src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,122
wolfssl-v1.8.0-stable,native/com_wolfssl_WolfSSLSession.c,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,18,936,4061
wolfssl-v1.8.0-stable,src/java/com/wolfssl/wolfcrypt/ECC.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,36,75
wolfssl-v1.8.0-stable,src/java/com/wolfssl/wolfcrypt/RSA.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,57,100
wolfssl-v1.8.0-stable,src/java/com/wolfssl/WolfSSL.java,0,7,0,0,0,0,0,3,1,0,1,0,0,12,0,1,6,145,1098
wolfssl-v1.8.0-stable,src/java/com/wolfssl/WolfSSLX509StoreCtx.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,14,80
wolfssl-v1.8.0-stable,src/java/com/wolfssl/WolfSSLCertificate.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,207,655
wolfssl-v1.8.0-stable,src/java/com/wolfssl/WolfSSLCertManager.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,41,205
wolfssl-v1.8.0-stable,src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,122
wolfssl-v1.13.0-stable,src/java/com/wolfssl/WolfSSLCertRequest.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,741
wolfssl-v1.13.0-stable,src/java/com/wolfssl/WolfSSLSession.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,321,3844
wolfssl-v1.13.0-stable,native/com_wolfssl_WolfSSLSession.c,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,26,514,5564
wolfssl-v1.13.0-stable,src/java/com/wolfssl/WolfSSLX509Name.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,535
wolfssl-v1.13.0-stable,src/java/com/wolfssl/wolfcrypt/ECC.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,75
wolfssl-v1.13.0-stable,src/java/com/wolfssl/wolfcrypt/RSA.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,100
wolfssl-v1.13.0-stable,src/java/com/wolfssl/WolfSSL.java,0,12,0,0,0,0,0,5,3,0,1,0,0,15,0,1,18,114,1701
wolfssl-v1.13.0-stable,src/java/com/wolfssl/WolfSSLX509StoreCtx.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,103
wolfssl-v1.13.0-stable,src/java/com/wolfssl/WolfSSLContext.java,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2117
wolfssl-v1.13.0-stable,src/java/com/wolfssl/WolfSSLCertificate.java,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,115,1633
wolfssl-v1.13.0-stable,src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,122
wolfssl-v1.14.0-stable,src/java/com/wolfssl/WolfSSLCertRequest.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,145,824
wolfssl-v1.14.0-stable,src/java/com/wolfssl/WolfSSLSession.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1177,4753
wolfssl-v1.14.0-stable,native/com_wolfssl_WolfSSLSession.c,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,28,833,6081
wolfssl-v1.14.0-stable,src/java/com/wolfssl/WolfSSLX509Name.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,99,632
wolfssl-v1.14.0-stable,src/java/com/wolfssl/wolfcrypt/ECC.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,75
wolfssl-v1.14.0-stable,src/java/com/wolfssl/wolfcrypt/RSA.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,100
wolfssl-v1.14.0-stable,src/java/com/wolfssl/WolfSSL.java,0,11,0,0,0,0,0,5,3,0,1,0,0,15,0,1,19,29,1726
wolfssl-v1.14.0-stable,src/java/com/wolfssl/WolfSSLX509StoreCtx.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,9,110
wolfssl-v1.14.0-stable,src/java/com/wolfssl/WolfSSLContext.java,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,340,2339
wolfssl-v1.14.0-stable,src/java/com/wolfssl/WolfSSLCertificate.java,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,307,1836
wolfssl-v1.14.0-stable,src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,122
wolfssl-v1.12.0-stable,native/com_wolfssl_WolfSSLSession.c,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,20,317,4307
wolfssl-v1.12.0-stable,src/java/com/wolfssl/wolfcrypt/ECC.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,75
wolfssl-v1.12.0-stable,src/java/com/wolfssl/wolfcrypt/RSA.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,100
wolfssl-v1.12.0-stable,src/java/com/wolfssl/WolfSSL.java,0,7,0,0,0,0,0,3,1,0,1,0,0,12,0,1,11,286,1137
wolfssl-v1.12.0-stable,src/java/com/wolfssl/WolfSSLCertificate.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,735
wolfssl-v1.12.0-stable,src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,122
