Variable,Coefficient,Odds Ratio,p-value,95% CI
const,-2.514109638324057,0.08093494150604309,0.9989699179306953,"(0.0000, inf)"
ASMRV,9.257200048908448,10479.749437025552,0.9994688926914477,"(0.0000, inf)"
EILC,-3.799246881573967,0.022387626042457563,0.9994607677582099,"(0.0000, inf)"
LRA,6.015093583610236,409.5641656164706,0.9992073313080712,"(0.0000, inf)"
MMM,0.014064734642068671,1.0141641083641273,0.9839814108612602,"(0.2569, 4.0030)"
NHE,-9.490515536870738,7.556513662704277e-05,0.9994607677615412,"(0.0000, inf)"
