Variable,Coefficient,Odds Ratio,p-value,95% CI
const,-1.5757215639798319,0.20685823736434036,1.4520722000114353e-10,"(0.1278, 0.3349)"
ASMRV,0.4157796794793033,1.5155519248953286,0.04509461807961245,"(1.0091, 2.2761)"
EILC,-0.04892796074485004,0.9522497265886609,0.8569766015722634,"(0.5593, 1.6212)"
NSL,0.29200161381777345,1.3391051787092878,0.13016109296868206,"(0.9175, 1.9545)"
PEO,0.17557603845651637,1.191932617922102,0.3712122912015233,"(0.8112, 1.7514)"
TMS,-0.04245556578892043,0.9584330517913252,0.8921616833448637,"(0.5188, 1.7706)"
UNMD,-0.03211774085846468,0.9683925559956911,0.9090469434511157,"(0.5581, 1.6802)"
UNMI,0.4193694568804858,1.52100219572225,0.03723483026532744,"(1.0251, 2.2568)"
