Project,FileName,LOC,CodeChurn,PrevFixing
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/AclId.java,120,60,5
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/Backend.java,231,288,5
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/ELogFormatter.java,53,8,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/ELogHandler.java,211,71,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/ErrorData.java,197,161,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/ExecutionPlan.java,201,508,8
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/HeapTupleHeader.java,49,53,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/JavaWrapper.java,44,19,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/LargeObject.java,162,255,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/ObjectPoolImpl.java,160,177,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/Oid.java,212,316,5
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/PgSavepoint.java,120,141,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/Portal.java,163,124,5
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/Relation.java,91,65,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/ResultSetPicker.java,37,50,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/SPI.java,170,33,5
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/SPIException.java,19,10,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/ServerException.java,25,10,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/Session.java,127,248,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/SubXactListener.java,58,71,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/TransactionalMap.java,332,12,2
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/TriggerData.java,327,151,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/Tuple.java,44,27,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/TupleDesc.java,115,102,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/TupleTable.java,42,54,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/internal/XactListener.java,58,71,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/AbstractResultSet.java,305,707,5
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/AbstractResultSetMetaData.java,365,551,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/BlobValue.java,218,244,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/BuiltinFunctions.java,82,88,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/ClobValue.java,199,199,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/Invocation.java,168,216,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/ObjectResultSet.java,365,233,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/ReadOnlyResultSet.java,124,8,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/ResultSetBase.java,146,169,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/ResultSetField.java,91,137,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SPIConnection.java,830,766,7
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,3173,4171,6
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SPIDriver.java,76,13,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,81,8,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,367,254,6
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SPIResultSet.java,170,191,5
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SPIResultSetMetaData.java,120,147,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SPIStatement.java,344,181,10
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SQLInputFromChunk.java,227,277,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,169,200,0
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,222,273,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,172,213,0
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SQLUtils.java,55,61,0
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SingleRowReader.java,136,186,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SingleRowResultSet.java,246,49,5
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SingleRowWriter.java,123,84,6
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/StatementClosedException.java,20,10,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SyntheticResultSet.java,101,384,2
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/SyntheticResultSetMetaData.java,117,744,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/TriggerResultSet.java,123,31,4
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/TypeOid.java,31,69,1
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/jdbc/UnsupportedFeatureException.java,20,10,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/management/Commands.java,1007,2023,7
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/management/SQLDeploymentDescriptor.java,420,41,3
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/sqlj/EntryStreamHandler.java,110,158,2
pljava-V1_4_3,src/java/pljava/org/postgresql/pljava/sqlj/Loader.java,321,369,3
pljava-V1_4_3,src/java/tasks/org/postgresql/pljava/tasks/JarLoaderTask.java,161,193,1
pljava-V1_4_3,src/java/tasks/org/postgresql/pljava/tasks/PLJavaTask.java,65,78,1
pljava-V1_4_3,src/java/test/org/postgresql/pljava/test/CommandReader.java,62,6,2
pljava-V1_4_3,src/java/test/org/postgresql/pljava/test/Environment.java,135,9,2
pljava-V1_4_3,src/java/test/org/postgresql/pljava/test/Path.java,76,6,2
pljava-V1_4_3,src/java/test/org/postgresql/pljava/test/TableBuilder.java,82,91,1
pljava-V1_4_3,src/java/test/org/postgresql/pljava/test/TestPLJava.java,180,30,2
pljava-V1_4_3,src/java/test/org/postgresql/pljava/test/Tester.java,822,1127,8
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/annotation/Function.java,55,70,2
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/annotation/Trigger.java,51,66,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/DefaultAnnotationVisitor.java,33,43,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/DefaultClassVisitor.java,54,68,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/DefaultMethodVisitor.java,94,120,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/FunctionVisitor.java,162,199,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/GenericType.java,133,157,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/MalformedTriggerException.java,19,24,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/MissingAttributeException.java,17,22,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/PLJavaClassVisitor.java,72,91,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/SQLGenerator.java,99,111,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/TriggerVisitor.java,146,174,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/TypeMapper.java,77,96,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/UnknownTypeException.java,17,22,1
pljava-V1_4_3,src/java5/pljava/org/postgresql/pljava/sqlgen/UnrecognizedAttributeException.java,17,22,1
pljava-V1_4_3,src/java5/examples/org/postgresql/pljava/example/annotation/Triggers.java,31,35,1
pljava-V1_4_3,src/java5/examples/org/postgresql/pljava/example/annotation/UsingProperties.java,74,94,1
pljava-V1_4_3,src/java5/examples/org/postgresql/pljava/example/annotation/UsingPropertiesAsScalarSet.java,59,74,1
pljava-REL1_5_STABLE-BASE,.cdtproject,74,558,6
pljava-REL1_5_STABLE-BASE,.classpath,5,57,6
pljava-REL1_5_STABLE-BASE,.cvsignore,5,9,1
pljava-REL1_5_STABLE-BASE,.gitignore,8,8,0
pljava-REL1_5_STABLE-BASE,.project,141,567,6
pljava-REL1_5_STABLE-BASE,COPYRIGHT,28,47,3
pljava-REL1_5_STABLE-BASE,Makefile,112,406,17
pljava-REL1_5_STABLE-BASE,README.md,7,20,1
pljava-REL1_5_STABLE-BASE,build.sh,9,16,0
pljava-REL1_5_STABLE-BASE,freenode.ver,1,1,0
pljava-REL1_5_STABLE-BASE,pom.xml,131,539,8
pljava-REL1_5_STABLE-BASE,.externalToolBuilders/Header generation.launch,8,8,0
pljava-REL1_5_STABLE-BASE,.externalToolBuilders/org.postgresql.pljava build.xml [Builder].launch,13,13,0
pljava-REL1_5_STABLE-BASE,docs/.cvsignore,1,1,0
pljava-REL1_5_STABLE-BASE,docs/index.html,65,67,0
pljava-REL1_5_STABLE-BASE,docs/intro.html,102,237,3
pljava-REL1_5_STABLE-BASE,docs/jni_rationale.html,165,236,0
pljava-REL1_5_STABLE-BASE,docs/readme.html,155,450,4
pljava-REL1_5_STABLE-BASE,docs/solutions.html,73,775,2
pljava-REL1_5_STABLE-BASE,docs/userguide.html,712,3791,3
pljava-REL1_5_STABLE-BASE,pljava-ant/.classpath,26,26,0
pljava-REL1_5_STABLE-BASE,pljava-ant/.gitignore,1,7,0
pljava-REL1_5_STABLE-BASE,pljava-ant/.project,23,23,0
pljava-REL1_5_STABLE-BASE,pljava-ant/pom.xml,19,33,3
pljava-REL1_5_STABLE-BASE,pljava-api/.classpath,26,26,0
pljava-REL1_5_STABLE-BASE,pljava-api/.gitignore,1,7,0
pljava-REL1_5_STABLE-BASE,pljava-api/.project,23,23,0
pljava-REL1_5_STABLE-BASE,pljava-api/pom.xml,62,74,4
pljava-REL1_5_STABLE-BASE,pljava-deploy/.classpath,26,26,0
pljava-REL1_5_STABLE-BASE,pljava-deploy/.gitignore,1,7,0
pljava-REL1_5_STABLE-BASE,pljava-deploy/.project,23,23,0
pljava-REL1_5_STABLE-BASE,pljava-deploy/pom.xml,34,48,3
pljava-REL1_5_STABLE-BASE,pljava-examples/.classpath,31,31,0
pljava-REL1_5_STABLE-BASE,pljava-examples/.gitignore,1,7,0
pljava-REL1_5_STABLE-BASE,pljava-examples/.project,23,23,0
pljava-REL1_5_STABLE-BASE,pljava-examples/pom.xml,33,49,3
pljava-REL1_5_STABLE-BASE,pljava-packaging/.gitignore,1,0,0
pljava-REL1_5_STABLE-BASE,pljava-packaging/Makefile,72,0,0
pljava-REL1_5_STABLE-BASE,pljava-packaging/build.xml,309,455,3
pljava-REL1_5_STABLE-BASE,pljava-packaging/jira-desc.txt,6,0,0
pljava-REL1_5_STABLE-BASE,pljava-packaging/pom.xml,126,68,2
pljava-REL1_5_STABLE-BASE,pljava-packaging/project.xml,40,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/.classpath,26,26,1
pljava-REL1_5_STABLE-BASE,pljava-so/.project,23,23,1
pljava-REL1_5_STABLE-BASE,pljava-so/build.xml,93,300,4
pljava-REL1_5_STABLE-BASE,pljava-so/pom.xml,313,953,16
pljava-REL1_5_STABLE-BASE,pljava/.classpath,26,26,0
pljava-REL1_5_STABLE-BASE,pljava/.gitignore,1,7,0
pljava-REL1_5_STABLE-BASE,pljava/.project,23,23,0
pljava-REL1_5_STABLE-BASE,pljava/pom.xml,135,151,3
pljava-REL1_5_STABLE-BASE,fixes/gcj/java_sql_Types.h,72,149,1
pljava-REL1_5_STABLE-BASE,pljava-ant/.settings/org.eclipse.core.resources.prefs,3,3,0
pljava-REL1_5_STABLE-BASE,pljava-ant/.settings/org.eclipse.jdt.core.prefs,5,5,0
pljava-REL1_5_STABLE-BASE,pljava-ant/.settings/org.eclipse.m2e.core.prefs,4,4,0
pljava-REL1_5_STABLE-BASE,pljava-api/.settings/org.eclipse.core.resources.prefs,3,3,0
pljava-REL1_5_STABLE-BASE,pljava-api/.settings/org.eclipse.jdt.core.prefs,5,5,0
pljava-REL1_5_STABLE-BASE,pljava-api/.settings/org.eclipse.m2e.core.prefs,4,4,0
pljava-REL1_5_STABLE-BASE,pljava-deploy/.settings/org.eclipse.core.resources.prefs,3,3,0
pljava-REL1_5_STABLE-BASE,pljava-deploy/.settings/org.eclipse.jdt.core.prefs,5,5,0
pljava-REL1_5_STABLE-BASE,pljava-deploy/.settings/org.eclipse.m2e.core.prefs,4,4,0
pljava-REL1_5_STABLE-BASE,pljava-examples/.settings/org.eclipse.core.resources.prefs,4,4,0
pljava-REL1_5_STABLE-BASE,pljava-examples/.settings/org.eclipse.jdt.core.prefs,5,5,0
pljava-REL1_5_STABLE-BASE,pljava-examples/.settings/org.eclipse.jdt.ui.prefs,107,107,0
pljava-REL1_5_STABLE-BASE,pljava-examples/.settings/org.eclipse.m2e.core.prefs,4,4,0
pljava-REL1_5_STABLE-BASE,pljava-so/.settings/org.eclipse.core.resources.prefs,2,2,0
pljava-REL1_5_STABLE-BASE,pljava-so/.settings/org.eclipse.jdt.core.prefs,5,5,1
pljava-REL1_5_STABLE-BASE,pljava-so/.settings/org.eclipse.m2e.core.prefs,4,4,0
pljava-REL1_5_STABLE-BASE,pljava/.settings/org.eclipse.core.resources.prefs,3,3,0
pljava-REL1_5_STABLE-BASE,pljava/.settings/org.eclipse.jdt.core.prefs,5,5,0
pljava-REL1_5_STABLE-BASE,pljava/.settings/org.eclipse.m2e.core.prefs,4,4,0
pljava-REL1_5_STABLE-BASE,src/java/Makefile.global,42,169,8
pljava-REL1_5_STABLE-BASE,src/site/site.xml,37,45,0
pljava-REL1_5_STABLE-BASE,src/sql/install.sql,81,126,3
pljava-REL1_5_STABLE-BASE,src/sql/uninstall.sql,3,3,0
pljava-REL1_5_STABLE-BASE,src/java/test/Makefile,14,57,3
pljava-REL1_5_STABLE-BASE,src/java/test/build.xml,17,22,2
pljava-REL1_5_STABLE-BASE,src/site/markdown/index.md,58,97,0
pljava-REL1_5_STABLE-BASE,src/site/markdown/releasenotes.md.vm,519,711,1
pljava-REL1_5_STABLE-BASE,pljava-packaging/src/main/java/JarX.java,1169,0,0
pljava-REL1_5_STABLE-BASE,pljava-packaging/src/main/resources/pljava--unpackaged.sql,65,77,2
pljava-REL1_5_STABLE-BASE,pljava-packaging/src/main/resources/pljava.control,6,6,1
pljava-REL1_5_STABLE-BASE,pljava-packaging/src/main/resources/pljava.sql,50,61,2
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/Backend.c,1477,1529,16
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/Exception.c,167,11,3
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/ExecutionPlan.c,314,4,1
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/Function.c,706,158,5
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/HashMap.c,389,0,0
