Project,FileName,LOC,CodeChurn,PrevFixing
jpype-v0.5.5.1,src/native/python/jpype_javanio.cpp,40,58,1
jpype-v0.5.5.1,src/native/python/jpype_memory_view.c,247,290,1
jpype-v0.5.5.1,src/native/python/jpype_module.cpp,286,355,0
jpype-v0.5.5.1,src/native/python/jpype_python.cpp,205,278,1
jpype-v0.5.5.1,src/native/python/py_class.cpp,437,541,1
jpype-v0.5.5.1,src/native/python/py_field.cpp,184,235,0
jpype-v0.5.5.1,src/native/python/py_hostenv.cpp,520,666,1
jpype-v0.5.5.1,src/native/python/py_method.cpp,312,385,0
jpype-v0.5.5.1,src/native/python/py_monitor.cpp,81,97,0
jpype-v0.5.5.1,src/native/python/pythonenv.cpp,395,480,1
jpype-v0.5.5.1,src/python/jpype/JClassUtil.py,21,24,0
jpype-v0.5.5.1,src/python/jpype/__init__.py,32,38,0
jpype-v0.5.5.1,src/python/jpype/_core.py,94,116,0
jpype-v0.5.5.1,src/python/jpype/_darwin.py,19,20,0
jpype-v0.5.5.1,src/python/jpype/_gui.py,34,40,0
jpype-v0.5.5.1,src/python/jpype/_jarray.py,127,178,3
jpype-v0.5.5.1,src/python/jpype/_jclass.py,151,509,0
jpype-v0.5.5.1,src/python/jpype/_jcollection.py,220,260,0
jpype-v0.5.5.1,src/python/jpype/_jexception.py,59,77,2
jpype-v0.5.5.1,src/python/jpype/_jobject.py,27,31,0
jpype-v0.5.5.1,src/python/jpype/_jpackage.py,44,53,0
jpype-v0.5.5.1,src/python/jpype/_jproxy.py,51,61,0
jpype-v0.5.5.1,src/python/jpype/_jwrapper.py,69,93,0
jpype-v0.5.5.1,src/python/jpype/_linux.py,77,181,0
jpype-v0.5.5.1,src/python/jpype/_properties.py,72,181,1
jpype-v0.5.5.1,src/python/jpype/_pykeywords.py,24,46,0
jpype-v0.5.5.1,src/python/jpype/_refdaemon.py,27,32,0
jpype-v0.5.5.1,src/python/jpype/_windows.py,29,34,0
jpype-v0.5.5.1,src/python/jpype/findjvm.py,19,20,0
jpype-v0.5.5.1,src/python/jpype/nio.py,31,44,1
jpype-v0.5.5.1,src/python/jpype/reflect.py,38,46,0
jpype-v0.5.5.1,src/python/jpypex/__init__.py,17,19,0
jpype-v0.5.5.1,src/native/common/include/jp_array.h,56,74,1
jpype-v0.5.5.1,src/native/common/include/jp_arrayclass.h,35,45,0
jpype-v0.5.5.1,src/native/common/include/jp_class.h,86,120,1
jpype-v0.5.5.1,src/native/common/include/jp_classbase.h,40,56,1
jpype-v0.5.5.1,src/native/common/include/jp_env.h,88,193,1
jpype-v0.5.5.1,src/native/common/include/jp_field.h,58,74,0
jpype-v0.5.5.1,src/native/common/include/jp_hostenv.h,119,157,1
jpype-v0.5.5.1,src/native/common/include/jp_invocationhandler.h,17,23,0
jpype-v0.5.5.1,src/native/common/include/jp_javaenv.h,114,155,1
jpype-v0.5.5.1,src/native/common/include/jp_javaenv_autogen.h,329,476,1
jpype-v0.5.5.1,src/native/common/include/jp_jniutil.h,142,420,1
jpype-v0.5.5.1,src/native/common/include/jp_method.h,52,79,1
jpype-v0.5.5.1,src/native/common/include/jp_methodoverload.h,58,81,1
jpype-v0.5.5.1,src/native/common/include/jp_monitor.h,23,30,0
jpype-v0.5.5.1,src/native/common/include/jp_object.h,36,54,1
jpype-v0.5.5.1,src/native/common/include/jp_objectbase.h,21,27,0
jpype-v0.5.5.1,src/native/common/include/jp_objecttypes.h,98,134,1
jpype-v0.5.5.1,src/native/common/include/jp_platform_linux.h,60,70,1
jpype-v0.5.5.1,src/native/common/include/jp_platform_win32.h,66,81,1
jpype-v0.5.5.1,src/native/common/include/jp_primitivetypes.h,316,426,1
jpype-v0.5.5.1,src/native/common/include/jp_proxy.h,47,64,1
jpype-v0.5.5.1,src/native/common/include/jp_reference.h,17,23,0
jpype-v0.5.5.1,src/native/common/include/jp_referencequeue.h,17,23,0
jpype-v0.5.5.1,src/native/common/include/jp_type.h,63,101,3
jpype-v0.5.5.1,src/native/common/include/jp_typemanager.h,40,112,2
jpype-v0.5.5.1,src/native/common/include/jp_typename.h,104,146,2
