Project,FileName,LOC,CodeChurn,PrevFixing
vlc-android-3.0.0,assets/images/svg/ic_genre_big.svg,67,96,0
vlc-android-3.0.0,assets/images/svg/ic_gesture_finger_1.svg,88,89,0
vlc-android-3.0.0,assets/images/svg/ic_gesture_finger_2.svg,88,89,0
vlc-android-3.0.0,assets/images/svg/ic_gesture_finger_3.svg,88,89,0
vlc-android-3.0.0,assets/images/svg/ic_gesture_swipe_horizontally.svg,156,157,0
vlc-android-3.0.0,assets/images/svg/ic_gesture_swipe_vertically.svg,117,118,0
vlc-android-3.0.0,assets/images/svg/ic_jumpto_disable.svg,149,150,0
vlc-android-3.0.0,assets/images/svg/ic_jumpto_normal.svg,89,266,0
vlc-android-3.0.0,assets/images/svg/ic_jumpto_normal_w.svg,89,200,0
vlc-android-3.0.0,assets/images/svg/ic_jumpto_pressed.svg,89,90,0
vlc-android-3.0.0,assets/images/svg/ic_lock_circle_normal_o.svg,82,99,0
vlc-android-3.0.0,assets/images/svg/ic_lock_circle_pressed_o.svg,78,95,0
vlc-android-3.0.0,assets/images/svg/ic_locked_circle_normal_o.svg,78,99,0
vlc-android-3.0.0,assets/images/svg/ic_locked_circle_pressed_o.svg,78,99,0
vlc-android-3.0.0,assets/images/svg/ic_logo_w.svg,63,64,1
vlc-android-3.0.0,assets/images/svg/ic_menu_audio.svg,63,108,0
vlc-android-3.0.0,assets/images/svg/ic_menu_bookmark_outline_w.svg,67,82,0
vlc-android-3.0.0,assets/images/svg/ic_menu_bookmark_w.svg,77,94,0
vlc-android-3.0.0,assets/images/svg/ic_menu_cone.svg,63,64,0
vlc-android-3.0.0,assets/images/svg/ic_menu_equalizer.svg,63,76,1
vlc-android-3.0.0,assets/images/svg/ic_menu_filter.svg,81,82,0
vlc-android-3.0.0,assets/images/svg/ic_menu_folder.svg,64,91,0
vlc-android-3.0.0,assets/images/svg/ic_menu_folder_big.svg,69,86,0
vlc-android-3.0.0,assets/images/svg/ic_menu_history.svg,71,106,0
vlc-android-3.0.0,assets/images/svg/ic_menu_lastplaylist.svg,67,40,0
vlc-android-3.0.0,assets/images/svg/ic_menu_network.svg,63,64,0
vlc-android-3.0.0,assets/images/svg/ic_menu_network_big.svg,67,86,0
vlc-android-3.0.0,assets/images/svg/ic_menu_preferences.svg,63,112,2
vlc-android-3.0.0,assets/images/svg/ic_menu_preferences_big.svg,76,125,1
vlc-android-3.0.0,assets/images/svg/ic_menu_refresh.svg,63,108,0
vlc-android-3.0.0,assets/images/svg/ic_menu_search_normal.svg,67,68,1
vlc-android-3.0.0,assets/images/svg/ic_menu_search_normal_w.svg,67,0,1
vlc-android-3.0.0,assets/images/svg/ic_menu_search_pressed.svg,67,68,1
vlc-android-3.0.0,assets/images/svg/ic_menu_sort.svg,83,84,0
vlc-android-3.0.0,assets/images/svg/ic_menu_stream.svg,63,0,0
vlc-android-3.0.0,assets/images/svg/ic_menu_stream_big.svg,67,26,0
vlc-android-3.0.0,assets/images/svg/ic_menu_video.svg,67,142,0
vlc-android-3.0.0,assets/images/svg/ic_minus_circle_normal_o.svg,90,165,0
vlc-android-3.0.0,assets/images/svg/ic_minus_circle_pressed_o.svg,90,165,0
vlc-android-3.0.0,assets/images/svg/ic_more_circle_normal_o.svg,78,95,0
vlc-android-3.0.0,assets/images/svg/ic_more_circle_pressed_o.svg,78,99,0
vlc-android-3.0.0,assets/images/svg/ic_more_normal.svg,71,154,1
vlc-android-3.0.0,assets/images/svg/ic_more_normal_w.svg,71,94,1
