Project,FileName,LOC,CodeChurn,PrevFixing
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_SubtableSchema.h,33,0,0
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_Table.h,733,49,2
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_TableQuery.cpp,1708,1117,9
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_TableQuery.h,543,78,2
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_TableView.h,509,44,3
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_UncheckedRow.cpp,344,28,3
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_UncheckedRow.h,236,8,1
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_Util.cpp,164,40,4
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_Util.h,40,8,1
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_Version.cpp,57,5,1
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_Version.h,48,0,0
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_table.cpp,1573,247,6
realm-java-v0.90.0,realm/realm-jni/src/io_realm_internal_tableview.cpp,1001,295,8
realm-java-v0.90.0,realm/realm-jni/src/java_lang_List_Util.cpp,43,0,0
realm-java-v0.90.0,realm/realm-jni/src/java_lang_List_Util.hpp,27,0,0
realm-java-v0.90.0,realm/realm-jni/src/mem_usage.cpp,129,0,0
realm-java-v0.90.0,realm/realm-jni/src/mem_usage.hpp,22,0,0
realm-java-v0.90.0,realm/realm-jni/src/mixedutil.cpp,194,13,1
realm-java-v0.90.0,realm/realm-jni/src/mixedutil.hpp,32,0,0
realm-java-v0.90.0,realm/realm-jni/src/tablebase_tpl.hpp,232,18,1
realm-java-v0.90.0,realm/realm-jni/src/tablequery.hpp,49,0,0
realm-java-v0.90.0,realm/realm-jni/src/utf8.hpp,375,29,0
realm-java-v0.90.0,realm/realm-jni/src/util.cpp,364,74,6
realm-java-v0.90.0,realm/realm-jni/src/util.hpp,593,130,6
realm-java-v0.90.0,realm/realm-library/src/overview.html,42,51,0
realm-java-v0.90.0,realm/realm-library/src/realm-java-overview.png,2673,0,0
realm-java-v0.90.0,examples/encryptionExample/src/main/AndroidManifest.xml,19,24,1
realm-java-v0.90.0,examples/gridViewExample/src/main/AndroidManifest.xml,19,4,1
realm-java-v0.90.0,examples/introExample/src/main/AndroidManifest.xml,17,20,2
realm-java-v0.90.0,examples/jsonExample/src/main/AndroidManifest.xml,19,23,2
realm-java-v0.90.0,examples/kotlinExample/src/main/AndroidManifest.xml,17,20,0
realm-java-v0.90.0,examples/migrationExample/src/main/AndroidManifest.xml,18,23,0
realm-java-v0.90.0,examples/moduleExample/app/keystore/release.keystore,31,0,1
realm-java-v0.90.0,examples/newsreaderExample/src/debug/AndroidManifest.xml,5,0,0
realm-java-v0.90.0,examples/newsreaderExample/src/main/AndroidManifest.xml,22,28,0
realm-java-v0.90.0,examples/newsreaderExample/src/release/AndroidManifest.xml,5,6,0
realm-java-v0.90.0,examples/rxJavaExample/src/main/AndroidManifest.xml,23,84,1
realm-java-v0.90.0,examples/threadExample/src/main/AndroidManifest.xml,28,27,0
realm-java-v0.90.0,examples/unitTestExample/src/main/AndroidManifest.xml,18,21,1
realm-java-v0.90.0,gradle-plugin/src/main/templates/Version.java,4,5,1
realm-java-v0.90.0,realm-transformer/src/main/templates/Version.java,4,5,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/AndroidManifest.xml,14,0,0
realm-java-v0.90.0,realm/realm-library/src/main/AndroidManifest.xml,4,2,1
realm-java-v0.90.0,examples/gridViewExample/src/main/assets/cities.json,44,42,1
realm-java-v0.90.0,examples/jsonExample/src/main/assets/cities.json,44,64,1
realm-java-v0.90.0,examples/moduleExample/app/src/main/AndroidManifest.xml,17,1,2
realm-java-v0.90.0,examples/moduleExample/library/src/main/AndroidManifest.xml,7,2,2
realm-java-v0.90.0,realm/realm-annotations-processor/src/main/templates/Version.java,4,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/080_annotationtypes.realm,9,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/0841_annotationtypes.realm,10,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/0841_pk_migration.realm,50,0,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/all_simple_types.json,8,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/all_types_invalid.json,2,2,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/all_types_null.json,11,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/all_types_primary_key_field_only.json,3,0,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/all_types_primary_key_null.json,11,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/array.json,5,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/date_as_iso8601_string.json,3,3,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/date_as_long.json,3,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/date_as_string.json,3,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/default-before-migration.realm,165,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/default-notnullable-primarykey.realm,16,0,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/default-nullable-primarykey.realm,12,0,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/default0.realm,12,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/encrypted.realm,218,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/list_alltypes_primarykey.json,48,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/nulltypes.json,73,0,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/nulltypes_invalid.json,42,0,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/other_json_object.json,7,0,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/realmlist.json,7,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/realmlist_empty.json,3,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/single_child_object.json,3,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/unicode_codepoints.csv,27262,0,0
realm-java-v0.90.0,examples/encryptionExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,0
realm-java-v0.90.0,examples/encryptionExample/src/main/res/values/strings.xml,4,12,1
realm-java-v0.90.0,examples/encryptionExample/src/main/res/values/styles.xml,6,8,0
realm-java-v0.90.0,examples/gridViewExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,0
realm-java-v0.90.0,examples/gridViewExample/src/main/res/layout/activity_realm_example.xml,29,4,1
realm-java-v0.90.0,examples/gridViewExample/src/main/res/layout/city_listitem.xml,19,0,0
realm-java-v0.90.0,examples/gridViewExample/src/main/res/values-w820dp/dimens.xml,6,0,0
realm-java-v0.90.0,examples/gridViewExample/src/main/res/values/dimens.xml,5,0,0
realm-java-v0.90.0,examples/gridViewExample/src/main/res/values/strings.xml,6,5,1
realm-java-v0.90.0,examples/gridViewExample/src/main/res/values/styles.xml,6,0,0
realm-java-v0.90.0,examples/introExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,0
realm-java-v0.90.0,examples/introExample/src/main/res/layout/activity_realm_basic_example.xml,29,2,1
realm-java-v0.90.0,examples/introExample/src/main/res/values-w820dp/dimens.xml,6,0,0
realm-java-v0.90.0,examples/introExample/src/main/res/values/dimens.xml,5,0,0
realm-java-v0.90.0,examples/introExample/src/main/res/values/strings.xml,5,6,2
realm-java-v0.90.0,examples/introExample/src/main/res/values/styles.xml,6,0,0
realm-java-v0.90.0,examples/jsonExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,1
realm-java-v0.90.0,examples/jsonExample/src/main/res/layout/activity_realm_example.xml,23,29,2
realm-java-v0.90.0,examples/jsonExample/src/main/res/layout/city_listitem.xml,19,21,1
realm-java-v0.90.0,examples/jsonExample/src/main/res/values-w820dp/dimens.xml,6,6,1
realm-java-v0.90.0,examples/jsonExample/src/main/res/values/dimens.xml,5,5,1
realm-java-v0.90.0,examples/jsonExample/src/main/res/values/strings.xml,5,5,2
realm-java-v0.90.0,examples/jsonExample/src/main/res/values/styles.xml,6,8,1
realm-java-v0.90.0,examples/kotlinExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,0
realm-java-v0.90.0,examples/kotlinExample/src/main/res/layout/activity_realm_basic_example.xml,30,34,1
realm-java-v0.90.0,examples/kotlinExample/src/main/res/values-w820dp/dimens.xml,6,6,0
realm-java-v0.90.0,examples/kotlinExample/src/main/res/values/dimens.xml,5,5,0
realm-java-v0.90.0,examples/kotlinExample/src/main/res/values/strings.xml,5,13,1
realm-java-v0.90.0,examples/kotlinExample/src/main/res/values/styles.xml,6,8,0
realm-java-v0.90.0,examples/migrationExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,0
realm-java-v0.90.0,examples/migrationExample/src/main/res/layout/activity_realm_migration_example.xml,30,5,1
realm-java-v0.90.0,examples/migrationExample/src/main/res/raw/default0.realm,12,0,0
realm-java-v0.90.0,examples/migrationExample/src/main/res/raw/default1.realm,16,0,0
realm-java-v0.90.0,examples/migrationExample/src/main/res/raw/default2.realm,29,0,0
realm-java-v0.90.0,examples/migrationExample/src/main/res/values-w820dp/dimens.xml,6,6,0
realm-java-v0.90.0,examples/migrationExample/src/main/res/values/dimens.xml,5,5,0
realm-java-v0.90.0,examples/migrationExample/src/main/res/values/strings.xml,5,15,1
realm-java-v0.90.0,examples/migrationExample/src/main/res/values/styles.xml,6,8,0
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/layout/activity_details.xml,23,28,0
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/layout/activity_main.xml,37,49,1
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/layout/common_emptylist.xml,7,9,1
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/layout/content_details.xml,44,51,1
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/layout/content_main.xml,23,36,0
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/mipmap-xxhdpi/ic_launcher.png,175,0,0
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/values-v21/styles.xml,8,9,0
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/values-w820dp/dimens.xml,6,6,0
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/values/colors.xml,6,8,1
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/values/dimens.xml,5,7,1
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/values/strings.xml,7,13,1
realm-java-v0.90.0,examples/newsreaderExample/src/main/res/values/styles.xml,15,20,0
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,0
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/layout/activity_animations.xml,15,32,0
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/layout/activity_gotchas.xml,24,28,1
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/layout/activity_main.xml,15,63,0
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/layout/activity_network.xml,15,45,0
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/layout/activity_throttlesearch.xml,17,61,1
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/values-w820dp/dimens.xml,6,18,0
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/values/dimens.xml,5,15,0
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/values/strings.xml,6,24,1
realm-java-v0.90.0,examples/rxJavaExample/src/main/res/values/styles.xml,6,24,0
realm-java-v0.90.0,examples/threadExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,0
realm-java-v0.90.0,examples/threadExample/src/main/res/layout/activity_main.xml,6,16,1
realm-java-v0.90.0,examples/threadExample/src/main/res/layout/activity_receiving.xml,17,21,1
realm-java-v0.90.0,examples/threadExample/src/main/res/layout/fragment_async_query.xml,22,76,3
realm-java-v0.90.0,examples/threadExample/src/main/res/layout/fragment_asynctask.xml,31,63,2
realm-java-v0.90.0,examples/threadExample/src/main/res/layout/fragment_passing_objects.xml,27,34,1
realm-java-v0.90.0,examples/threadExample/src/main/res/layout/fragment_thread.xml,10,19,2
realm-java-v0.90.0,examples/threadExample/src/main/res/menu/menu_backgroundthread.xml,28,4,1
realm-java-v0.90.0,examples/threadExample/src/main/res/values-w820dp/dimens.xml,6,0,0
realm-java-v0.90.0,examples/threadExample/src/main/res/values/colors.xml,6,2,0
realm-java-v0.90.0,examples/threadExample/src/main/res/values/dimens.xml,5,2,1
realm-java-v0.90.0,examples/threadExample/src/main/res/values/strings.xml,17,16,2
realm-java-v0.90.0,examples/threadExample/src/main/res/values/styles.xml,7,1,1
realm-java-v0.90.0,examples/unitTestExample/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,1
realm-java-v0.90.0,examples/unitTestExample/src/main/res/layout/activity_example.xml,35,37,2
realm-java-v0.90.0,examples/unitTestExample/src/main/res/values-w820dp/dimens.xml,6,6,1
realm-java-v0.90.0,examples/unitTestExample/src/main/res/values/dimens.xml,5,5,1
realm-java-v0.90.0,examples/unitTestExample/src/main/res/values/strings.xml,6,12,2
realm-java-v0.90.0,examples/unitTestExample/src/main/res/values/styles.xml,6,8,1
realm-java-v0.90.0,gradle-plugin/src/main/resources/META-INF/gradle-plugins/realm-android.properties,15,15,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/ios/0.98.0-alltypes-default-encrypted.realm,101,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/ios/0.98.0-alltypes-default.realm,21,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/ios/0.98.0-alltypes-max.realm,21,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/ios/0.98.0-alltypes-min.realm,21,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/ios/0.98.0-alltypes-null-value.realm,21,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/ios/0.98.0-alltypes.realm,69,0,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/assets/ios/README.md,187,106,0
realm-java-v0.90.0,examples/moduleExample/app/src/main/res/drawable-xxhdpi/ic_launcher.png,175,0,1
realm-java-v0.90.0,examples/moduleExample/app/src/main/res/layout/activity_modules_example.xml,29,0,1
realm-java-v0.90.0,examples/moduleExample/app/src/main/res/values-w820dp/dimens.xml,6,0,1
realm-java-v0.90.0,examples/moduleExample/app/src/main/res/values/dimens.xml,5,0,1
realm-java-v0.90.0,examples/moduleExample/app/src/main/res/values/strings.xml,4,0,1
realm-java-v0.90.0,examples/moduleExample/app/src/main/res/values/styles.xml,6,0,1
realm-java-v0.90.0,examples/moduleExample/library/src/main/res/values/strings.xml,4,0,1
realm-java-v0.90.0,gradle-plugin/src/main/groovy/io/realm/gradle/Realm.groovy,64,138,6
realm-java-v0.90.0,gradle-plugin/src/test/groovy/io/realm/gradle/PluginTest.groovy,113,148,0
realm-java-v0.90.0,realm-annotations/src/main/java/io/realm/annotations/Ignore.java,24,7,0
realm-java-v0.90.0,realm-annotations/src/main/java/io/realm/annotations/Index.java,30,16,1
realm-java-v0.90.0,realm-annotations/src/main/java/io/realm/annotations/PrimaryKey.java,36,86,3
realm-java-v0.90.0,realm-annotations/src/main/java/io/realm/annotations/RealmClass.java,26,6,0
realm-java-v0.90.0,realm-annotations/src/main/java/io/realm/annotations/RealmModule.java,86,119,4
realm-java-v0.90.0,realm-annotations/src/main/java/io/realm/annotations/Required.java,33,72,2
realm-java-v0.90.0,realm-transformer/src/main/groovy/io/realm/transformer/BytecodeModifier.groovy,127,175,2
realm-java-v0.90.0,realm-transformer/src/main/groovy/io/realm/transformer/RealmTransformer.groovy,240,357,8
realm-java-v0.90.0,realm-transformer/src/main/java/io/realm/transformer/ComputerIdentifierGenerator.java,101,120,2
realm-java-v0.90.0,realm-transformer/src/main/java/io/realm/transformer/RealmAnalytics.java,145,34,2
realm-java-v0.90.0,realm-transformer/src/main/java/io/realm/transformer/Utils.java,53,60,1
realm-java-v0.90.0,realm-transformer/src/test/groovy/io/realm/transformer/BytecodeModifierTest.groovy,123,78,2
realm-java-v0.90.0,realm/realm-annotations-processor/src/main/resources/META-INF/services/javax.annotation.processing.Processor,1,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/io/realm/AllTypesRealmProxy.java,759,1619,11
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/io/realm/BooleansRealmProxy.java,338,551,8
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/io/realm/NullTypesRealmProxy.java,1215,3777,12
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModule.java,4,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java,117,40,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/io/realm/SimpleRealmProxy.java,215,510,8
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/AllTypes.java,144,163,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/AppModuleAllClasses.java,24,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/AppModuleCustomClasses.java,24,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/Booleans.java,71,72,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/ConflictingFieldName.java,62,79,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/CustomAccessor.java,7,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/Empty.java,19,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/ExtendRealmList.java,21,24,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/FieldNames.java,53,40,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/Final.java,67,102,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/InvalidAppModuleMixedParameters.java,25,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/InvalidAppModuleWrongType.java,25,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/InvalidLibraryModuleMixedParameters.java,25,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/InvalidLibraryModuleWrongType.java,25,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/InvalidModelRealmModel_1.java,23,26,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/InvalidModelRealmModel_2.java,22,24,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/InvalidModelRealmModel_3.java,24,27,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/LibraryModuleAllClasses.java,24,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/LibraryModuleCustomClasses.java,24,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/MissingGenericType.java,27,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/NoAccessors.java,31,0,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/NullTypes.java,306,615,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/Simple.java,67,66,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/SimpleRealmModel.java,26,29,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/Transient.java,67,102,0
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/UseExtendRealmList.java,28,33,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/ValidModelRealmModel_ExtendingRealmObject.java,24,27,1
realm-java-v0.90.0,realm/realm-annotations-processor/src/test/resources/some/test/Volatile.java,67,102,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/java/io/realm/CollectionTests.java,190,247,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/java/io/realm/DynamicRealmObjectTests.java,834,515,3
realm-java-v0.90.0,realm/realm-library/src/androidTest/java/io/realm/DynamicRealmTests.java,514,1626,5
realm-java-v0.90.0,realm/realm-library/src/androidTest/java/io/realm/HandlerProxy.java,73,4,1
realm-java-v0.90.0,realm/realm-library/src/androidTest/java/io/realm/IOSRealmTests.java,200,336,0
realm-java-v0.90.0,realm/realm-library/src/androidTest/java/io/realm/ManagedOrderedRealmCollectionTests.java,665,776,1
