Variable,Coefficient,Odds Ratio,p-value,95% CI
const,7.373260464393191,1592.8186544145324,0.9989014249106634,"(0.0000, inf)"
ASM,-10.742937525210577,2.159740206641866e-05,0.9994823841045423,"(0.0000, inf)"
EILC,-10.742937525210573,2.1597402066418736e-05,0.9994823841045423,"(0.0000, inf)"
NSL,6.980795674849105e-08,1.0000000698079592,0.9999999999967997,"(0.0000, inf)"
