Variable,Coefficient,Odds Ratio,p-value,95% CI
const,0.7555930766255509,2.128873734274952,0.9983987384706949,"(0.0000, inf)"
EILC,-0.7508699975656021,0.4719557737043488,0.00691319503876619,"(0.2737, 0.8138)"
HCL,-0.029598396901876885,0.9708353457509958,0.9999908544258488,"(0.0000, inf)"
NSL,3.7669701749473696,43.24882973871286,0.9988160851560267,"(0.0000, inf)"
TMC,0.7151231195328629,2.0444383770619163,0.028696236399492196,"(1.0773, 3.8799)"
TMS,0.07202541895422164,1.0746826610259912,0.7351669453398447,"(0.7080, 1.6313)"
UNMD,-0.38141821288505456,0.682892235559944,0.13740577700131898,"(0.4129, 1.1295)"
