Variable,Coefficient,Odds Ratio,p-value,95% CI
const,-0.5261911527023005,0.5908511510920259,0.00037618639692197704,"(0.4421, 0.7896)"
EILC,0.005434199977280593,1.0054489920241525,0.9754119957552339,"(0.7117, 1.4205)"
LRA,0.346541330128067,1.4141679403646363,0.02994974301861781,"(1.0342, 1.9337)"
NHE,0.30078221882786876,1.3509151056245048,0.05015354431884912,"(0.9998, 1.8253)"
TMC,0.37038043141499666,1.448285483168519,0.02946012241729253,"(1.0377, 2.0214)"
TMS,0.3058898646900466,1.357832752981365,0.07512657493113731,"(0.9695, 1.9017)"
UNMD,0.26376103373625676,1.3018170687668822,0.17734797388344048,"(0.8874, 1.9098)"
UNMI,0.19329717905860083,1.2132432904493067,0.18013263452645045,"(0.9145, 1.6095)"
UP,-0.12348166935041234,0.8838378424173706,0.5312242382291092,"(0.6005, 1.3009)"
