Variable,Coefficient,Odds Ratio,p-value,95% CI
const,30.52467408132226,18059158737926.234,0.9986874758310627,"(0.0000, inf)"
EILC,57.43867309964097,8.816552034413906e+24,0.998812708171382,"(0.0000, inf)"
UNMD,-75.99964225604525,9.85768058102559e-34,0.9986957590985474,"(0.0000, inf)"
