Variable,Coefficient,Odds Ratio,p-value,95% CI
const,-2.5885850651513325,0.07512626368640758,0.9939433761197257,"(0.0000, 13945672505224335064641487274789916637664330001099760785373168897008287035907736028716033812698921808592744613511081718021027102073163268739457509756929760982609688005332799785688709425916358119305495369916494204390239038573709734227446834826672651761979054487956122100609417404536850481152.0000)"
EILC,0.4833751386839822,1.62153809259368,0.004387232473483459,"(1.1628, 2.2613)"
LRA,0.30919837647906306,1.3623325984432941,0.10301350834180698,"(0.9394, 1.9756)"
MMM,-2.9089523810992644,0.0545328295775768,0.998997680707804,"(0.0000, inf)"
NHE,0.29033020525263614,1.3368688562688311,0.03546785598954654,"(1.0199, 1.7523)"
PEO,0.32525950239554985,1.3843898518542743,0.01872840008550513,"(1.0556, 1.8156)"
TMC,-0.12924760308605374,0.8787563558206847,0.5983749439969948,"(0.5433, 1.4214)"
TMS,0.2391848125420158,1.2702132662353118,0.22595584628607734,"(0.8624, 1.8708)"
UNMI,0.09350012233092123,1.0980107376619563,0.6340876033469683,"(0.7471, 1.6137)"
