Variable,Coefficient,Odds Ratio,p-value,95% CI
const,-1.259208173953068,0.2838787200936501,0.997302003743139,"(0.0000, inf)"
ASMRV,0.3789988498049593,1.460821355512987,0.08887055654961713,"(0.9440, 2.2605)"
EILC,-0.0440122928476727,0.956942193856122,0.8118082093362063,"(0.6661, 1.3748)"
TMS,0.49613439649257807,1.6423602704467692,0.22313347803723949,"(0.7393, 3.6486)"
UNMD,-1.5785617190818049,0.20627156140583075,0.9994584059166335,"(0.0000, inf)"
UNMI,0.37036233796833357,1.4482592789294397,0.054725226856404116,"(0.9925, 2.1132)"
UP,-2.7165659647956555,0.06610135951441713,0.9990619316699099,"(0.0000, inf)"
